sequence.sequenceID,alignment.name,alignment.displayName,sequence.m49_country.id,sequence.m49_country.display_name,sequence.gb_place_sampled,sequence.collection_year,sequence.earliest_collection_year,sequence.latest_collection_year,sequence.gb_length,sequence.gb_create_date,sequence.gb_update_date,sequence.host,sequence.gb_pubmed_id,sequence.isolate
KF482203,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2002,2002,2002,645,28-Jul-15,28-Jul-15,Vulpes vulpes,-,RV II
KF482204,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2002,2002,2002,645,28-Jul-15,28-Jul-15,Camel,-,RV III
KF482205,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2003,2003,2003,645,28-Jul-15,28-Jul-15,Felis catus,-,RV V
KF482206,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2003,2003,2003,645,28-Jul-15,28-Jul-15,Ovis aries,-,RV VII
KF482207,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2003,2003,2003,645,28-Jul-15,28-Jul-15,Capra hircus,-,RV VIII
KF482208,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2004,2004,2004,645,28-Jul-15,28-Jul-15,Felis catus,-,RV IX
KF482209,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2004,2004,2004,645,28-Jul-15,28-Jul-15,Felis catus,-,RV X
KF482210,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2004,2004,2004,645,28-Jul-15,28-Jul-15,Camel,-,RV XI
KF482211,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ARE,United Arab Emirates,-,1991,1991,1991,645,28-Jul-15,28-Jul-15,Camel,-,RV XII
KF482212,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ARE,United Arab Emirates,-,1992,1992,1992,645,28-Jul-15,28-Jul-15,Camel,-,RV XIII
KF482213,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ARE,United Arab Emirates,-,1994,1994,1994,645,28-Jul-15,28-Jul-15,Camel,-,RV XIV
KF831518,AL_Cosmopolitan_CE,Cosmopolitan CE,POL,Poland,-,1985,1985,1985,220,07-Jan-14,07-Jan-14,Canis familiaris,-,NPPOLEN
KF831544,AL_Cosmopolitan_CE,Cosmopolitan CE,POL,Poland,-,1985,1985,1985,543,07-Jan-14,07-Jan-14,Canis familiaris,-,NPPOLEN
KJ018779,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2012,2012,2012,305,29-Mar-14,29-Mar-14,Ovis aries,-,shp1
KJ018780,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2012,2012,2012,303,29-Mar-14,29-Mar-14,Capra hircus,-,goat1
KJ018781,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2012,2012,2012,292,29-Mar-14,29-Mar-14,Vulpes vulpes,-,fox1
KJ018782,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2012,2012,2012,300,29-Mar-14,29-Mar-14,Ovis aries,-,shp2
KJ018783,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2012,2012,2012,294,29-Mar-14,29-Mar-14,Capra hircus,-,goat3
KJ018784,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2012,2012,2012,297,29-Mar-14,29-Mar-14,Felis catus,-,catl1
KJ018785,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2012,2012,2012,302,29-Mar-14,29-Mar-14,Capra hircus,-,goat3
KJ081443,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,TUR,Turkey,-,2013,2013,2013,540,30-Mar-14,30-Mar-14,Bos taurus,-,TR-Elazig-cow1S
KJ081444,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,TUR,Turkey,-,2013,2013,2013,564,30-Mar-14,30-Mar-14,Bos taurus,-,TR-Elazig-cow2
KJ081445,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,TUR,Turkey,-,2013,2013,2013,483,30-Mar-14,30-Mar-14,Bos taurus,-,TR-Elazig-cow3
KJ081446,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,TUR,Turkey,-,2013,2013,2013,543,30-Mar-14,30-Mar-14,Bos taurus,-,TR-Elazig-cow4
KJ081447,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,TUR,Turkey,-,2013,2013,2013,576,30-Mar-14,30-Mar-14,Bos taurus,-,TR-Elazig-cow7
KJ081448,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,TUR,Turkey,-,2013,2013,2013,555,30-Mar-14,30-Mar-14,Bos taurus,-,TR-Elazig-cow9
KJ081449,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,TUR,Turkey,-,2013,2013,2013,432,30-Mar-14,30-Mar-14,Vulpes vulpes,-,TR-Elazig-fox1
KJ081450,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,TUR,Turkey,-,2013,2013,2013,558,30-Mar-14,30-Mar-14,Vulpes vulpes,-,TR-Elazig-fox5
KJ645921,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,AZE,Azerbaijan,-,2013,2013,2013,400,07-Sep-14,07-Sep-14,Equus caballus,24845953,Az156
KJ865848,AL_Cosmopolitan_EE,Cosmopolitan EE,GRC,Greece,-,2013,2013,2013,570,28-Jan-15,28-Jan-15,Bos taurus,-,GR530C
KM058759,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,TUR,Turkey,-,2009,2009,2009,537,05-Oct-14,05-Oct-14,Bos taurus,-,TR/EL/753/2009/cattle
KM102751,AL_Cosmopolitan_EE,Cosmopolitan EE,GRC,Greece,-,2013,2013,2013,570,28-Jan-15,28-Jan-15,Bos taurus,-,GR536C
KP723584,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ARE,United Arab Emirates,Dubai,2013,2013,2013,400,06-Apr-15,06-Apr-15,Vulpes vulpes,25811659,30440
KP723585,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ARE,United Arab Emirates,Dubai,2013,2013,2013,400,06-Apr-15,06-Apr-15,camel,25811659,31063
KP723586,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ARE,United Arab Emirates,Dubai,2013,2013,2013,400,06-Apr-15,06-Apr-15,camel,25811659,31066
KP723587,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ARE,United Arab Emirates,Dubai,2013,2013,2013,400,06-Apr-15,06-Apr-15,camel,25811659,31068
KP723588,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ARE,United Arab Emirates,-,1994,1994,1994,400,06-Apr-15,06-Apr-15,camel,25811659,13092
KP723594,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,IRN,Iran,-,1991,1991,1991,400,06-Apr-15,06-Apr-15,Canis lupus,25811659,13159
KP723596,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,IRN,Iran,-,1991,1991,1991,400,06-Apr-15,06-Apr-15,Ovis aries,25811659,13161
KP723597,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,IRN,Iran,-,1991,1991,1991,400,06-Apr-15,06-Apr-15,hyena,25811659,13164
KP723598,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,IRQ,Iraq,-,2004,2004,2004,400,06-Apr-15,06-Apr-15,Canis familiaris,25811659,20276
KP723602,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,IRQ,Iraq,-,2007,2007,2007,400,06-Apr-15,06-Apr-15,mongoose,25811659,20285
KP723604,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,IRQ,Iraq,-,2008,2008,2008,400,06-Apr-15,06-Apr-15,Bos taurus,25811659,20288
KP723605,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,IRQ,Iraq,-,2008,2008,2008,400,06-Apr-15,06-Apr-15,Bos taurus,25811659,20289
KP723617,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2002,2002,2002,380,06-Apr-15,06-Apr-15,Vulpes vulpes,25811659,RVI
KP723618,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2002,2002,2002,380,06-Apr-15,06-Apr-15,Vulpes vulpes,25811659,RVII
KP723619,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2002,2002,2002,380,06-Apr-15,06-Apr-15,camel,25811659,RVIII
KP723620,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2004,2004,2004,380,06-Apr-15,06-Apr-15,Bos taurus,25811659,RVIX
KP723621,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2003,2003,2003,380,06-Apr-15,06-Apr-15,Bos taurus,25811659,RVV
KP723622,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2003,2003,2003,380,06-Apr-15,06-Apr-15,Ovis aries,25811659,RVVII
KP723623,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2003,2003,2003,380,06-Apr-15,06-Apr-15,Capra hircus,25811659,RVVIII
KP723624,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2004,2004,2004,380,06-Apr-15,06-Apr-15,Bos taurus,25811659,RVX
KP723625,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2004,2004,2004,380,06-Apr-15,06-Apr-15,camel,25811659,RVXI
KP723630,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,SAU,Saudi Arabia,-,1990,1990,1990,400,06-Apr-15,06-Apr-15,Vulpes vulpes,25811659,13044
KP723631,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,-,2001,2001,2001,400,06-Apr-15,06-Apr-15,Canis familiaris,25811659,RV1138
KP723632,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,TUR,Turkey,-,2001,2001,2001,400,06-Apr-15,06-Apr-15,Vulpes vulpes,25811659,RV1144
KP723633,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,TUR,Turkey,-,2000,2000,2000,400,06-Apr-15,06-Apr-15,Vulpes vulpes,25811659,RV1145
KP723634,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,-,2003,2003,2003,400,06-Apr-15,06-Apr-15,Canis familiaris,25811659,RV1382
KP723635,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ARE,United Arab Emirates,-,1991,1991,1991,380,06-Apr-15,06-Apr-15,camel,25811659,RVXII
KP723636,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ARE,United Arab Emirates,-,1992,1992,1992,380,06-Apr-15,06-Apr-15,camel,25811659,RVXIII
KP723637,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ARE,United Arab Emirates,-,1994,1994,1994,380,06-Apr-15,06-Apr-15,Canis familiaris,25811659,RVXIV
KR337509,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2008,2008,2008,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,RV28_2008
KR337511,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2004,2004,2004,361,14-Feb-16,14-Feb-16,Procyon lotor,26849358,RV13_2004
KR337512,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2004,2004,2004,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,RV6
KR337513,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2004,2004,2004,361,14-Feb-16,14-Feb-16,Bos taurus,26849358,RV11
KR337514,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2004,2004,2004,361,14-Feb-16,14-Feb-16,Procyon lotor,26849358,RV12_2004
KR337515,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2004,2004,2004,361,14-Feb-16,14-Feb-16,Bos taurus,26849358,RV9
KR337516,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2004,2004,2004,361,14-Feb-16,14-Feb-16,Procyon lotor,26849358,RV3
KR337517,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2004,2004,2004,361,14-Feb-16,14-Feb-16,Vulpes vulpes,26849358,RV1
KR337518,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2008,2008,2008,361,14-Feb-16,14-Feb-16,Vulpes vulpes,26849358,RV15
KR337519,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2008,2008,2008,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,RV20
KR337520,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,RV7
KR337521,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2008,2008,2008,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,RV19
KR337522,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2008,2008,2008,361,14-Feb-16,14-Feb-16,Vulpes vulpes,26849358,3085
KR337523,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2007,2007,2007,361,14-Feb-16,14-Feb-16,Felis catus,26849358,12537
KR337524,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2007,2007,2007,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,11768
KR337525,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2007,2007,2007,361,14-Feb-16,14-Feb-16,Vulpes vulpes,26849358,13382
KR337526,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2007,2007,2007,361,14-Feb-16,14-Feb-16,Felis catus,26849358,25728
KR337527,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2008,2008,2008,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,18200
KR337528,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2009,2009,2009,361,14-Feb-16,14-Feb-16,Vulpes vulpes,26849358,5121
KR337529,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2009,2009,2009,361,14-Feb-16,14-Feb-16,Vulpes vulpes,26849358,5859
KR337530,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2009,2009,2009,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,6052
KR337531,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2009,2009,2009,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,6211
KR337532,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2009,2009,2009,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,6750
KR337533,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2009,2009,2009,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,13448
KR337534,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2009,2009,2009,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,13658
KR337535,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2009,2009,2009,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,13696
KR337536,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2009,2009,2009,361,14-Feb-16,14-Feb-16,Felis catus,26849358,14238
KR337537,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2009,2009,2009,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,14541
KR337539,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2009,2009,2009,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,17143
KR337541,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2012,2012,2012,361,14-Feb-16,14-Feb-16,Felis catus,26849358,3747
KR337542,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2012,2012,2012,361,14-Feb-16,14-Feb-16,Felis catus,26849358,16392
KR337544,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2009,2009,2009,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,1064
KR337546,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,361,14-Feb-16,14-Feb-16,Vulpes vulpes,26849358,TR06-03634
KR337547,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,361,14-Feb-16,14-Feb-16,Vulpes vulpes,26849358,TR06-11584
KR337548,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,361,14-Feb-16,14-Feb-16,Felis catus,26849358,TR06-00707
KR337549,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,361,14-Feb-16,14-Feb-16,Canis familiaris,26849358,TR06-12537
KR337550,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2009,2009,2009,361,14-Feb-16,14-Feb-16,Vulpes vulpes,26849358,TR09-13593
KU055560,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,1991,1991,1991,211,15-Jul-16,15-Jul-16,Canis familiaris,27380028,9142EST
KU055565,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,1993,1993,1993,211,15-Jul-16,15-Jul-16,Vulpes vulpes,27380028,9383HON
KU055566,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,1993,1993,1993,211,15-Jul-16,15-Jul-16,Vulpes vulpes,27380028,9384HON
KU055581,AL_Cosmopolitan_NEE,Cosmopolitan NEE,POL,Poland,-,1994,1994,1994,211,15-Jul-16,15-Jul-16,Vulpes vulpes,27380028,96178POL
KU739049,AL_Cosmopolitan_NEE,Cosmopolitan NEE,POL,Poland,-,1985,1985,1985,1575,05-Mar-16,05-Mar-16,Canis familiaris,-,G_RacDogPOL-1985
KU888637,AL_Cosmopolitan_ME1b,Cosmopolitan ME1b,ISR,Israel,-,1993,1993,1993,1575,30-Mar-16,30-Mar-16,Canis familiaris,26992832,93033ISR
KU888638,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,IRN,Iran,-,1985,1985,1985,1575,30-Mar-16,30-Mar-16,Canis familiaris,26992832,86081IRA
KU888640,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,TUR,Turkey,-,1987,1987,1987,1575,30-Mar-16,30-Mar-16,Vulpes vulpes,26992832,87006TU
KU888642,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,1991,1991,1991,1575,30-Mar-16,30-Mar-16,Vulpes vulpes,26992832,91035OMA
KX148113,AL_Cosmopolitan_CE,Cosmopolitan CE,DEU,Germany,-,1991,1991,1991,11802,28-Nov-16,28-Nov-16,Vulpes vulpes,-,92002GER
KX148114,AL_Cosmopolitan_CE,Cosmopolitan CE,POL,Poland,-,1995,1995,1995,11802,28-Nov-16,28-Nov-16,Vulpes vulpes,-,96104POL
KX148115,AL_Cosmopolitan_CE,Cosmopolitan CE,POL,Poland,-,1996,1996,1996,11802,28-Nov-16,28-Nov-16,Vulpes vulpes,-,96250POL
KX148116,AL_Cosmopolitan_CE,Cosmopolitan CE,POL,Poland,-,1996,1996,1996,11802,28-Nov-16,28-Nov-16,Vulpes vulpes,-,96256POL
KX148117,AL_Cosmopolitan_CE,Cosmopolitan CE,POL,Poland,-,1997,1997,1997,11802,28-Nov-16,28-Nov-16,Vulpes vulpes,-,97046POL
KX148118,AL_Cosmopolitan_CE,Cosmopolitan CE,POL,Poland,-,1994,1994,1994,11803,28-Nov-16,28-Nov-16,Canis familiaris,-,96077POL
KX148119,AL_Cosmopolitan_CE,Cosmopolitan CE,POL,Poland,-,1993,1993,1993,11800,28-Nov-16,28-Nov-16,Vulpes vulpes,-,96045POL
KX148120,AL_Cosmopolitan_CE,Cosmopolitan CE,POL,Poland,-,1993,1993,1993,11800,28-Nov-16,28-Nov-16,Canis familiaris,-,96140POL
KX148121,AL_Cosmopolitan_CE,Cosmopolitan CE,POL,Poland,-,1993,1993,1993,11800,28-Nov-16,28-Nov-16,Vulpes vulpes,-,96056POL
KX148122,AL_Cosmopolitan_CE,Cosmopolitan CE,DEU,Germany,-,1991,1991,1991,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,92012GER
KX148123,AL_Cosmopolitan_CE,Cosmopolitan CE,DEU,Germany,-,1991,1991,1991,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,92017GER
KX148124,AL_Cosmopolitan_CE,Cosmopolitan CE,DEU,Germany,-,1991,1991,1991,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,92010GER
KX148136,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,1993,1993,1993,11800,28-Nov-16,28-Nov-16,Vulpes vulpes,-,93083HON
KX148137,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,1993,1993,1993,11800,28-Nov-16,28-Nov-16,Vulpes vulpes,-,93089HON
KX148138,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,1993,1993,1993,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,93091HON
KX148139,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,1993,1993,1993,11800,28-Nov-16,28-Nov-16,Vulpes vulpes,-,93093HON
KX148140,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1986,1986,1986,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,86109YOU
KX148141,AL_Cosmopolitan_EE,Cosmopolitan EE,POL,Poland,-,1992,1992,1992,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,96135POL
KX148142,AL_Cosmopolitan_EE,Cosmopolitan EE,POL,Poland,-,1994,1994,1994,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,96177POL
KX148143,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,1993,1993,1993,11802,28-Nov-16,28-Nov-16,Vulpes vulpes,-,93080HON
KX148144,AL_Cosmopolitan_EE,Cosmopolitan EE,SVN,Slovenia,-,1994,1994,1994,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,94099SLN
KX148145,AL_Cosmopolitan_EE,Cosmopolitan EE,BIH,Bosnia and Herzegovina,-,1986,1986,1986,11801,28-Nov-16,28-Nov-16,Canis lupus,-,86054YOU
KX148146,AL_Cosmopolitan_NEE,Cosmopolitan NEE,FIN,Finland,-,1993,1993,1993,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,93046FIN
KX148147,AL_Cosmopolitan_NEE,Cosmopolitan NEE,FIN,Finland,-,1988,1988,1988,11801,28-Nov-16,28-Nov-16,Canis familiaris,-,93048FIN
KX148148,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,1992,1992,1992,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,93038EST
KX148149,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,1991,1991,1991,11801,28-Nov-16,28-Nov-16,Canis familiaris,-,93039EST
KX148150,AL_Cosmopolitan_NEE,Cosmopolitan NEE,POL,Poland,-,1986,1986,1986,11801,28-Nov-16,28-Nov-16,Canis familiaris,-,96026POL
KX148151,AL_Cosmopolitan_NEE,Cosmopolitan NEE,POL,Poland,-,1996,1996,1996,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,96042POL
KX148152,AL_Cosmopolitan_NEE,Cosmopolitan NEE,POL,Poland,-,1996,1996,1996,11802,28-Nov-16,28-Nov-16,Canis familiaris,-,96142POL
KX148153,AL_Cosmopolitan_NEE,Cosmopolitan NEE,POL,Poland,-,1996,1996,1996,11801,28-Nov-16,28-Nov-16,Canis familiaris,-,96097POL
KX148154,AL_Cosmopolitan_NEE,Cosmopolitan NEE,POL,Poland,-,1997,1997,1997,11801,28-Nov-16,28-Nov-16,Canis familiaris,-,97078POL
KX148155,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,1993,1993,1993,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,93041EST
KX148156,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,1991,1991,1991,11802,28-Nov-16,28-Nov-16,Canis familiaris,-,93042EST
KX148157,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,1993,1993,1993,11801,28-Nov-16,28-Nov-16,Canis familiaris,-,93043EST
KX148158,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,1993,1993,1993,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,93105EST
KX148162,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,-,1993,1993,1993,11801,28-Nov-16,28-Nov-16,Canis familiaris,-,94002TUR
KX148163,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,-,1993,1993,1993,11801,28-Nov-16,28-Nov-16,Canis familiaris,-,94016TUR
KX148164,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,-,1993,1993,1993,11801,28-Nov-16,28-Nov-16,Canis familiaris,-,93100TUR
KX148165,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,-,1993,1993,1993,11802,28-Nov-16,28-Nov-16,Canis familiaris,-,94009TUR
KX148166,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,-,1993,1993,1993,11801,28-Nov-16,28-Nov-16,Canis familiaris,-,94001TUR
KX148167,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,-,1993,1993,1993,11801,28-Nov-16,28-Nov-16,Canis familiaris,-,94005TUR
KX148168,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,SAU,Saudi Arabia,-,1987,1987,1987,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,87006ARS
KX148169,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,1990,1990,1990,11801,28-Nov-16,28-Nov-16,camel,-,91034OMA
KX148170,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,1990,1990,1990,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,91035OMA
KX148171,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ARE,United Arab Emirates,-,1991,1991,1991,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,91024EAU
KX148172,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,SAU,Saudi Arabia,-,1987,1987,1987,11801,28-Nov-16,28-Nov-16,Equus caballus,-,87007ARS
KX148173,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,SAU,Saudi Arabia,-,1997,1997,1997,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,97139ARS
KX148174,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,SAU,Saudi Arabia,-,1998,1998,1998,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,98001ARS
KX148175,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,SAU,Saudi Arabia,-,1998,1998,1998,11801,28-Nov-16,28-Nov-16,Vulpes vulpes,-,99004ARS
