sequence.sequenceID,alignment.name,alignment.displayName,sequence.m49_country.id,sequence.m49_country.display_name,sequence.gb_place_sampled,sequence.collection_year,sequence.earliest_collection_year,sequence.latest_collection_year,sequence.gb_length,sequence.gb_create_date,sequence.gb_update_date,sequence.host,sequence.gb_pubmed_id,sequence.isolate
MF474295,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2015,2015,2015,531,10-Jun-18,10-Jun-18,Canis familiaris,-,33/IRV/NCDC
MF474296,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2015,2015,2015,531,10-Jun-18,10-Jun-18,Canis familiaris,-,34/IRV/NCDC
MF474297,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,531,10-Jun-18,10-Jun-18,buffalo,-,35/IRV/NCDC
MF474298,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,531,10-Jun-18,10-Jun-18,Canis familiaris,-,36/IRV/NCDC
MF474299,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,531,10-Jun-18,10-Jun-18,Canis familiaris,-,37/IRV/NCDC
MF474300,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,531,10-Jun-18,10-Jun-18,Canis familiaris,-,38/IRV/NCDC
MF474301,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,531,10-Jun-18,10-Jun-18,Canis familiaris,-,39/IRV/NCDC
MF474302,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,531,10-Jun-18,10-Jun-18,Canis familiaris,-,40/IRV/NCDC
MF474303,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,531,10-Jun-18,10-Jun-18,Canis familiaris,-,41/IRV/NCDC
MF474304,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Bos taurus,-,42/IRV/NCDC
MF474305,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Bos taurus,-,43/IRV/NCDC
MF474306,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Canis familiaris,-,44/IRV/NCDC
MF474307,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Canis familiaris,-,45/IRV/NCDC
MF474308,AL_Arctic_AL1b,Arctic AL1b,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Canis familiaris,-,46/IRV/NCDC
MF474309,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Canis familiaris,-,47/IRV/NCDC
MF474310,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Canis familiaris,-,48/IRV/NCDC
MF474311,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Canis familiaris,-,49/IRV/NCDC
MF474312,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Canis familiaris,-,50/IRV/NCDC
MF474313,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Canis familiaris,-,51/IRV/NCDC
MF474314,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Canis familiaris,-,52/IRV/NCDC
MF474315,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Canis familiaris,-,53/IRV/NCDC
MF474316,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Bos taurus,-,54/IRV/NCDC
MF474317,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Canis familiaris,-,55/IRV/NCDC
MF474318,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Canis familiaris,-,56/IRV/NCDC
MF474319,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,531,10-Jun-18,10-Jun-18,Canis familiaris,-,57/IRV/NCDC
MF474320,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,531,10-Jun-18,10-Jun-18,Canis familiaris,-,58/IRV/NCDC
MG011654,AL_Arctic_AL1a,Arctic AL1a,FRA,France,-,2016,2016,2016,11889,01-Sep-18,01-Sep-18,Homo sapiens,-,17011FRA
MG013986,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/25
MG013987,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/26
MG025806,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/27
MG025807,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/28
MG025808,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/29
MG025809,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/30
MG025810,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/31
MG025811,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/32
MG025812,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/33
MG025813,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/34
MG025814,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/35
MG025815,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/36
MG025816,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/37
MG025817,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/38
MG025818,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/39
MG025819,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/40
MG025820,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/41
MG025821,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/42
MG025822,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/43
MG025823,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,30-Sep-18,30-Sep-18,spotted deer,-,IND/NCDC/44
MG181948,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2007,2007,2007,670,01-Sep-18,01-Sep-18,jackle,-,jackle/WINR8
MG211164,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,07-Aug-18,07-Aug-18,spotted deer,-,01/IRV/NCDC
MG211165,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,07-Aug-18,07-Aug-18,spotted deer,-,02/IRV/NCDC
MG211166,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,07-Aug-18,07-Aug-18,spotted deer,-,04/IRV/NCDC
MG211167,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,07-Aug-18,07-Aug-18,spotted deer,-,05/IRV/NCDC
MG211168,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,07-Aug-18,07-Aug-18,spotted deer,-,08/IRV/NCDC
MG211169,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,07-Aug-18,07-Aug-18,spotted deer,-,09/IRV/NCDC
MG211170,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,07-Aug-18,07-Aug-18,spotted deer,-,14/IRV/NCDC
MG211171,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,07-Aug-18,07-Aug-18,spotted deer,-,18/IRV/NCDC
MG211172,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,07-Aug-18,07-Aug-18,spotted deer,-,19/IRV/NCDC
MG211173,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,07-Aug-18,07-Aug-18,spotted deer,-,27/IRV/NCDC
MG211174,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,07-Aug-18,07-Aug-18,spotted deer,-,30/IRV/NCDC
MG211175,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,695,07-Aug-18,07-Aug-18,spotted deer,-,31/IRV/NCDC
MG310207,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,695,30-Mar-18,30-Mar-18,buffalo,-,IND/NCDC/01
MG310208,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,695,30-Mar-18,30-Mar-18,Canis familiaris,-,IND/NCDC/02
MG310209,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,695,30-Mar-18,30-Mar-18,Canis familiaris,-,IND/NCDC/03
MG310210,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,695,30-Mar-18,30-Mar-18,Canis familiaris,-,IND/NCDC/04
MG310211,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,695,30-Mar-18,30-Mar-18,Canis familiaris,-,IND/NCDC/06
MG310212,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,695,30-Mar-18,30-Mar-18,Canis familiaris,-,IND/NCDC/07
MG310213,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,695,30-Mar-18,30-Mar-18,Canis familiaris,-,IND/NCDC/10
MG310214,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,695,30-Mar-18,30-Mar-18,Bos taurus,-,IND/NCDC/13
MG310215,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,695,30-Mar-18,30-Mar-18,Canis familiaris,-,IND/NCDC/16
MG310216,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,695,30-Mar-18,30-Mar-18,Canis familiaris,-,IND/NCDC/17
MG310217,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,695,30-Mar-18,30-Mar-18,Canis familiaris,-,IND/NCDC/19
MG310218,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2014,2014,2014,695,30-Mar-18,30-Mar-18,Felis catus,-,IND/NCDC/21
MG310219,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2015,2015,2015,695,30-Mar-18,30-Mar-18,Canis familiaris,-,IND/NCDC/22
MG310220,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2015,2015,2015,695,30-Mar-18,30-Mar-18,Canis familiaris,-,IND/NCDC/23
MG458313,AL_Arctic_A,Arctic A,RUS,Russia,-,1996,1996,1996,11926,31-Jan-18,31-Jan-18,Vulpes vulpes,29357361,RV1336
MG458320,AL_Arctic_AL1a,Arctic AL1a,NPL,Nepal,-,2012,2012,2012,11927,31-Jan-18,31-Jan-18,Homo sapiens,29357361,RV2924
MG869101,AL_Arctic_A,Arctic A,RUS,Russia,Nenets AO,2008,2008,2008,948,11-Jun-18,11-Jun-18,reindeer,-,Rus(Nenets)7497r_2008
MG869102,AL_Arctic_A,Arctic A,RUS,Russia,Nenets AO,2008,2008,2008,948,11-Jun-18,11-Jun-18,deer,-,Rus(Nenets)7496rdr_2008
MG869103,AL_Arctic_A,Arctic A,RUS,Russia,Nenets AO,2008,2008,2008,948,11-Jun-18,11-Jun-18,Rangifer tarandus (reindeer),-,Rus(Nenets)7495rdr_2008
MG869104,AL_Arctic_A,Arctic A,RUS,Russia,Nenets AO,2008,2008,2008,948,11-Jun-18,11-Jun-18,Rangifer tarandus (reindeer),-,Rus(Nenets)7494rdr_2008
MG950224,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,399,28-Feb-19,28-Feb-19,spotted deer,-,IND/NCDC/35
MG950225,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,399,28-Feb-19,28-Feb-19,spotted deer,-,IND/NCDC/36
MG950226,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,399,28-Feb-19,28-Feb-19,spotted deer,-,IND/NCDC/37
MG950227,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,399,28-Feb-19,28-Feb-19,spotted deer,-,IND/NCDC/38
MG950228,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,399,28-Feb-19,28-Feb-19,spotted deer,-,IND/NCDC/39
MG950229,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,399,28-Feb-19,28-Feb-19,spotted deer,-,IND/NCDC/40
MG950230,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,399,28-Feb-19,28-Feb-19,spotted deer,-,IND/NCDC/41
MG950231,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,399,28-Feb-19,28-Feb-19,spotted deer,-,IND/NCDC/42
MG950232,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,399,28-Feb-19,28-Feb-19,spotted deer,-,IND/NCDC/43
MG950233,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2016,2016,2016,399,28-Feb-19,28-Feb-19,spotted deer,-,IND/NCDC/44
MG950234,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2015,2015,2015,399,28-Feb-19,28-Feb-19,Canis familiaris,-,IND/NCDC/45
MG950235,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2015,2015,2015,399,28-Feb-19,28-Feb-19,Canis familiaris,-,IND/NCDC/46
MH258791,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,714,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-54/2014
MH258792,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,745,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-50/2014
MH258793,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,714,04-Sep-18,04-Sep-18,Felis catus,-,India/cattle/MVC-49/2014
MH258794,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,222,04-Sep-18,04-Sep-18,Capra hircus,-,India/goat/MVC-45/2014
MH258795,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,222,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-42/2014
MH258796,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,714,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-38/2014
MH258797,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,435,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-37/2014
MH258798,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,743,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-31/2014
MH258799,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,748,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-30/2014
MH258800,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,714,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-29/2014
MH258805,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,714,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-51/2014
MH258806,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,714,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-48/2014
MH258807,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,714,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-19/2014
MH258808,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,744,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-15/2014
MH258809,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,756,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-8/2014
MH258810,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,714,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-5/2014
MH258811,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,714,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-4/2014
MH258812,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,714,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-3/2014
MH258813,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,714,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-2/2014
MH258814,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,714,04-Sep-18,04-Sep-18,Canis familiaris,-,India/dog/MVC-1/2014
MH258816,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,1353,29-Jul-18,29-Jul-18,Canis familiaris,-,India/dog/MVC-29/2014
MH258817,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,1353,29-Jul-18,29-Jul-18,Canis familiaris,-,India/dog/MVC-30/2014
MH258818,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,1353,29-Jul-18,29-Jul-18,Canis familiaris,-,India/dog/MVC-31/2014
MH258819,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,1353,29-Jul-18,29-Jul-18,Canis familiaris,-,India/dog/MVC-37/2014
MH258820,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,1353,29-Jul-18,29-Jul-18,Canis familiaris,-,India/dog/MVC-38/2014
MH258821,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,1353,29-Jul-18,29-Jul-18,Canis familiaris,-,India/dog/MVC-42/2014
MH258822,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chennai,2014,2014,2014,1353,29-Jul-18,29-Jul-18,Capra hircus,-,India/goat/MVC-45/2014
MH258829,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,1353,29-Jul-18,29-Jul-18,Canis familiaris,-,India/dog/MVC-19/2014
MH258830,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,1353,29-Jul-18,29-Jul-18,Canis familiaris,-,India/dog/MVC-15/2014
MH258831,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,1353,29-Jul-18,29-Jul-18,Canis familiaris,-,India/dog/MVC-8/2014
MH258832,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,1353,29-Jul-18,29-Jul-18,Canis familiaris,-,India/dog/MVC-5/2014
MH258833,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,1353,29-Jul-18,29-Jul-18,Canis familiaris,-,India/dog/MVC-4/2014
MH258834,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,1353,29-Jul-18,29-Jul-18,Canis familiaris,-,India/dog/MVC-3/2014
MH258835,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,1353,29-Jul-18,29-Jul-18,Canis familiaris,-,India/dog/MVC-2/2014
MH258836,AL_Arctic_AL1a,Arctic AL1a,IND,India,Goa,2014,2014,2014,1353,29-Jul-18,29-Jul-18,Canis familiaris,-,India/dog/MVC-1/2014
MH823814,AL_Arctic_A,Arctic A,NOR,Norway,Hopen,2018,2018,2018,553,16-Oct-18,16-Oct-18,Vulpes vulpes,-,RABV_NO-2018-04-13859
MH823815,AL_Arctic_A,Arctic A,NOR,Norway,New-Aalesund,2018,2018,2018,571,16-Oct-18,16-Oct-18,Rangifer tarandus platyrhynchus (Svalbard reindeer),-,RABV_NO-2018-04-19465
MK540887,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,11925,03-Sep-19,03-Sep-19,skunk,-,ON.1990.9199SSK
MK540888,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,11925,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1990.9236RFX
MK540889,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,11926,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1990.9339RFX
MK540890,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,11926,03-Sep-19,03-Sep-19,skunk,-,ON.1990.9340SSK
MK540891,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,11924,03-Sep-19,03-Sep-19,skunk,-,ON.1990.9509SSK
MK540892,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,11926,03-Sep-19,03-Sep-19,skunk,-,ON.1990.9510SSK
MK540893,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,11926,03-Sep-19,03-Sep-19,skunk,-,ON.1991.0789SSK
MK540894,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,11925,03-Sep-19,03-Sep-19,skunk,-,ON.1991.0851SSK
MK540895,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,11926,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1991.0987RFX
MK540896,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,11926,03-Sep-19,03-Sep-19,skunk,-,ON.1991.1035SSK
MK540897,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,11925,03-Sep-19,03-Sep-19,skunk,-,ON.1991.1348SSK
MK540898,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,11925,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1991.1399RFX
MK540899,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,11925,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1991.2151RFX
MK540900,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,11926,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1991.5537RFX
MK540901,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,11925,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1991.6795RFX
MK540902,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,11926,03-Sep-19,03-Sep-19,skunk,-,ON.1993.0173SSK
MK540903,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,11926,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1993.0215RFX
MK540904,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,11926,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1993.0661RFX
MK540905,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,11925,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1993.2321RFX
MK540906,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1995,1995,1995,11926,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1995.3267RFX
MK540907,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1995,1995,1995,11925,03-Sep-19,03-Sep-19,skunk,-,ON.1995.3870SSK
MK540908,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1995,1995,1995,11926,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1995.4428RFX
MK540909,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1995,1995,1995,11926,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1995.5013RFX
MK540910,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1995,1995,1995,11926,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1995.5042RFX
MK540911,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1995,1995,1995,11926,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1995.6381RFX
MK540912,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1995,1995,1995,11926,03-Sep-19,03-Sep-19,skunk,-,ON.1995.6413SSK
MK540913,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1996,1996,1996,11926,03-Sep-19,03-Sep-19,skunk,-,ON.1996.0212SSK
MK540914,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1996,1996,1996,11926,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1996.0341RFX
MK540915,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1996,1996,1996,11926,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1996.0534RFX
MK540916,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1996,1996,1996,11925,03-Sep-19,03-Sep-19,Vulpes vulpes,-,ON.1996.0714RFX
MK540917,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1996,1996,1996,11926,03-Sep-19,03-Sep-19,skunk,-,ON.1996.1572SSK
MK540918,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1996,1996,1996,11926,03-Sep-19,03-Sep-19,skunk,-,ON.1996.2916SSK
MK540919,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1996,1996,1996,11926,03-Sep-19,03-Sep-19,skunk,-,ON.1996.3873SSK
MK540920,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1997,1997,1997,11925,03-Sep-19,03-Sep-19,skunk,-,ON.1997.9733SSK
MK540921,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1998,1998,1998,11925,03-Sep-19,03-Sep-19,skunk,-,ON.1998.0009SSK
MK540922,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1998,1998,1998,11926,03-Sep-19,03-Sep-19,skunk,-,ON.1998.0794SSK
MK540923,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1998,1998,1998,11924,03-Sep-19,03-Sep-19,skunk,-,ON.1998.1489SSK
